timestamp,mmsi,lat,lon,sog,cog,length,width,shiptype,dist
2024-05-12 09:25:48,273332560,61.97258426495935,-6.52616733097561,12.613008130081301,187.9471544715447,105.0,20.0,Fishing vessel,113.71
2024-05-12 09:25:50,273332560,61.972467950596204,-6.52620192902439,12.609214092140922,187.94173441734418,105.0,20.0,Fishing vessel,103.5
2024-05-12 09:25:52,273332560,61.972351636233064,-6.526236527073171,12.605420054200543,187.93631436314362,105.0,20.0,Fishing vessel,93.3
2024-05-12 09:25:54,273332560,61.97223532186992,-6.526271125121951,12.601626016260163,187.9308943089431,105.0,20.0,Fishing vessel,83.1
2024-05-12 09:25:56,273332560,61.97211900750678,-6.526305723170732,12.597831978319784,187.92547425474254,105.0,20.0,Fishing vessel,72.89
2024-05-12 09:25:58,273332560,61.97200269314363,-6.526340321219513,12.594037940379405,187.920054200542,105.0,20.0,Fishing vessel,62.69
2024-05-12 09:26:00,273332560,61.97188637878049,-6.526374919268292,12.590243902439024,187.91463414634146,105.0,20.0,Fishing vessel,52.49
2024-05-12 09:26:02,273332560,61.97177006441734,-6.526409517317073,12.586449864498645,187.90921409214093,105.0,20.0,Fishing vessel,42.28
2024-05-12 09:26:04,273332560,61.9716537500542,-6.5264441153658534,12.582655826558266,187.90379403794037,105.0,20.0,Fishing vessel,32.08
2024-05-12 09:26:06,273332560,61.971537435691054,-6.526478713414634,12.578861788617887,187.89837398373984,105.0,20.0,Fishing vessel,21.88
2024-05-12 09:26:08,273332560,61.971421121327914,-6.526513311463415,12.575067750677507,187.8929539295393,105.0,20.0,Fishing vessel,11.69
2024-05-12 09:26:10,273332560,61.97130480696477,-6.526547909512195,12.571273712737128,187.88753387533876,105.0,20.0,Fishing vessel,1.66
2024-05-12 09:26:12,273332560,61.97118849260163,-6.526582507560976,12.567479674796749,187.8821138211382,105.0,20.0,Fishing vessel,8.78
2024-05-12 09:26:14,273332560,61.97107217823849,-6.526617105609756,12.56368563685637,187.87669376693768,105.0,20.0,Fishing vessel,18.97
2024-05-12 09:26:16,273332560,61.97095586387534,-6.526651703658536,12.55989159891599,187.87127371273712,105.0,20.0,Fishing vessel,29.17
2024-05-12 09:26:18,273332560,61.9708395495122,-6.526686301707317,12.55609756097561,187.8658536585366,105.0,20.0,Fishing vessel,39.37
2024-05-12 09:26:20,273332560,61.97072323514905,-6.526720899756097,12.552303523035231,187.86043360433604,105.0,20.0,Fishing vessel,49.57
2024-05-12 09:26:22,273332560,61.97060692078591,-6.526755497804878,12.54850948509485,187.8550135501355,105.0,20.0,Fishing vessel,59.77
2024-05-12 09:26:24,273332560,61.970490606422764,-6.526790095853658,12.544715447154472,187.84959349593495,105.0,20.0,Fishing vessel,69.98
2024-05-12 09:26:26,273332560,61.970374292059624,-6.526824693902439,12.540921409214093,187.84417344173443,105.0,20.0,Fishing vessel,80.18
2024-05-12 09:26:28,273332560,61.97025797769648,-6.52685929195122,12.537127371273714,187.83875338753387,105.0,20.0,Fishing vessel,90.39
2024-05-12 09:26:30,273332560,61.97014166333334,-6.52689389,12.533333333333333,187.83333333333334,105.0,20.0,Fishing vessel,100.59
2024-05-12 09:26:32,273332560,61.97002534897019,-6.526928488048781,12.529539295392954,187.8279132791328,105.0,20.0,Fishing vessel,110.8
2024-05-12 09:26:34,273332560,61.96990903460705,-6.5269630860975605,12.525745257452575,187.82249322493226,105.0,20.0,Fishing vessel,121.0
2024-05-12 09:26:36,273332560,61.9697927202439,-6.526997684146341,12.521951219512196,187.8170731707317,105.0,20.0,Fishing vessel,131.2
2024-05-12 09:26:38,273332560,61.96967640588076,-6.527032282195122,12.518157181571816,187.81165311653118,105.0,20.0,Fishing vessel,141.41
2024-05-12 09:26:40,273332560,61.969560091517614,-6.527066880243902,12.514363143631437,187.80623306233062,105.0,20.0,Fishing vessel,151.61
2024-05-12 09:26:42,273332560,61.969443777154474,-6.527101478292683,12.510569105691058,187.8008130081301,105.0,20.0,Fishing vessel,161.82
2024-05-12 09:26:44,273332560,61.96932746279133,-6.527136076341463,12.506775067750677,187.79539295392954,105.0,20.0,Fishing vessel,172.02
2024-05-12 09:26:46,273332560,61.96921114842819,-6.527170674390244,12.502981029810298,187.789972899729,105.0,20.0,Fishing vessel,182.23
2024-05-12 09:26:48,273332560,61.96909483406504,-6.527205272439025,12.49918699186992,187.78455284552845,105.0,20.0,Fishing vessel,192.43
2024-05-12 09:26:50,273332560,61.9689785197019,-6.527239870487805,12.49539295392954,187.77913279132792,105.0,20.0,Fishing vessel,202.64
2024-05-12 09:26:52,273332560,61.96886220533875,-6.527274468536585,12.49159891598916,187.77371273712737,105.0,20.0,Fishing vessel,212.84
2024-05-12 09:26:54,273332560,61.96874589097561,-6.5273090665853655,12.487804878048781,187.76829268292684,105.0,20.0,Fishing vessel,223.05
2024-05-12 09:26:56,273332560,61.968629576612464,-6.527343664634146,12.484010840108402,187.76287262872629,105.0,20.0,Fishing vessel,233.25
2024-05-12 09:26:58,273332560,61.968513262249324,-6.527378262682927,12.480216802168023,187.75745257452576,105.0,20.0,Fishing vessel,243.46
2024-05-12 09:27:00,273332560,61.96839694788618,-6.527412860731707,12.476422764227642,187.7520325203252,105.0,20.0,Fishing vessel,253.66
2024-05-12 09:27:02,273332560,61.96828063352304,-6.527447458780488,12.472628726287263,187.74661246612467,105.0,20.0,Fishing vessel,263.87
2024-05-12 09:27:04,273332560,61.96816431915989,-6.527482056829268,12.468834688346885,187.74119241192412,105.0,20.0,Fishing vessel,274.07
2024-05-12 09:27:06,273332560,61.96804800479675,-6.527516654878049,12.465040650406504,187.7357723577236,105.0,20.0,Fishing vessel,284.28
2024-05-12 09:27:08,273332560,61.96793169043361,-6.527551252926829,12.461246612466125,187.73035230352303,105.0,20.0,Fishing vessel,294.48
2024-05-12 09:27:10,273332560,61.96781537607046,-6.527585850975609,12.457452574525746,187.7249322493225,105.0,20.0,Fishing vessel,304.69
2024-05-12 09:27:12,273332560,61.96769906170732,-6.52762044902439,12.453658536585367,187.71951219512195,105.0,20.0,Fishing vessel,314.89
2024-05-12 09:27:14,273332560,61.967582747344174,-6.5276550470731705,12.449864498644986,187.71409214092142,105.0,20.0,Fishing vessel,325.1
2024-05-12 09:27:16,273332560,61.967466432981034,-6.527689645121951,12.446070460704608,187.70867208672087,105.0,20.0,Fishing vessel,335.31
2024-05-12 09:27:18,273332560,61.96735011861789,-6.527724243170732,12.442276422764229,187.70325203252034,105.0,20.0,Fishing vessel,345.51
2024-05-12 09:27:20,273332560,61.96723380425475,-6.527758841219512,12.43848238482385,187.69783197831978,105.0,20.0,Fishing vessel,355.72
2024-05-12 09:27:22,273332560,61.9671174898916,-6.527793439268293,12.434688346883469,187.69241192411923,105.0,20.0,Fishing vessel,365.92
2024-05-12 09:27:24,273332560,61.96700117552846,-6.527828037317073,12.43089430894309,187.6869918699187,105.0,20.0,Fishing vessel,376.13
2024-05-12 09:27:26,273332560,61.96688486116531,-6.527862635365853,12.427100271002711,187.68157181571814,105.0,20.0,Fishing vessel,386.33
2024-05-12 09:27:28,273332560,61.96676854680217,-6.527897233414634,12.42330623306233,187.67615176151762,105.0,20.0,Fishing vessel,396.54
2024-05-12 09:27:30,273332560,61.966652232439024,-6.527931831463414,12.419512195121952,187.67073170731706,105.0,20.0,Fishing vessel,406.74
2024-05-12 09:27:32,273332560,61.966535918075884,-6.527966429512195,12.415718157181573,187.66531165311653,105.0,20.0,Fishing vessel,416.95
2024-05-12 09:27:34,273332560,61.96641960371274,-6.5280010275609754,12.411924119241194,187.65989159891598,105.0,20.0,Fishing vessel,427.16
2024-05-12 09:27:36,273332560,61.9663032893496,-6.528035625609756,12.408130081300813,187.65447154471545,105.0,20.0,Fishing vessel,437.36
2024-05-12 09:27:38,273332560,61.96618697498645,-6.528070223658537,12.404336043360434,187.6490514905149,105.0,20.0,Fishing vessel,447.57
2024-05-12 09:27:40,273332560,61.96607066062331,-6.528104821707317,12.400542005420055,187.64363143631437,105.0,20.0,Fishing vessel,457.77
2024-05-12 09:27:42,273332560,61.96595434626016,-6.528139419756097,12.396747967479676,187.6382113821138,105.0,20.0,Fishing vessel,467.98
2024-05-12 09:27:44,273332560,61.96583803189702,-6.5281740178048775,12.392953929539296,187.63279132791328,105.0,20.0,Fishing vessel,478.18
2024-05-12 09:27:46,273332560,61.965721717533874,-6.528208615853658,12.389159891598917,187.62737127371273,105.0,20.0,Fishing vessel,488.39
2024-05-12 09:27:48,273332560,61.965605403170734,-6.528243213902439,12.385365853658538,187.6219512195122,105.0,20.0,Fishing vessel,498.6
2024-05-12 09:27:50,273332560,61.96548908880759,-6.528277811951219,12.381571815718157,187.61653116531164,105.0,20.0,Fishing vessel,508.8
2024-05-12 09:27:52,273332560,61.96537277444445,-6.52831241,12.377777777777778,187.61111111111111,105.0,20.0,Fishing vessel,519.01
2024-05-12 09:27:54,273332560,61.9652564600813,-6.52834700804878,12.3739837398374,187.60569105691056,105.0,20.0,Fishing vessel,529.21
2024-05-12 09:27:56,273332560,61.96514014571816,-6.528381606097561,12.37018970189702,187.60027100271003,105.0,20.0,Fishing vessel,539.42
2024-05-12 09:27:58,273332560,61.96502383135501,-6.528416204146342,12.36639566395664,187.59485094850947,105.0,20.0,Fishing vessel,549.63
2024-05-12 09:28:00,273332560,61.96490751699187,-6.528450802195121,12.36260162601626,187.58943089430895,105.0,20.0,Fishing vessel,559.83
2024-05-12 09:28:02,273332560,61.964791202628724,-6.528485400243902,12.358807588075882,187.5840108401084,105.0,20.0,Fishing vessel,570.04
2024-05-12 09:28:04,273332560,61.964674888265584,-6.5285199982926825,12.355013550135501,187.57859078590786,105.0,20.0,Fishing vessel,580.24
2024-05-12 09:28:06,273332560,61.964558573902444,-6.528554596341463,12.351219512195122,187.5731707317073,105.0,20.0,Fishing vessel,590.45
2024-05-12 09:28:08,273332560,61.9644422595393,-6.528589194390244,12.347425474254743,187.56775067750678,105.0,20.0,Fishing vessel,600.66
2024-05-12 09:28:10,273332560,61.96432594517616,-6.528623792439024,12.343631436314364,187.56233062330622,105.0,20.0,Fishing vessel,610.86
2024-05-12 09:28:12,273332560,61.96420963081301,-6.528658390487805,12.339837398373984,187.5569105691057,105.0,20.0,Fishing vessel,621.07
2024-05-12 09:28:14,273332560,61.96409331644987,-6.528692988536585,12.336043360433605,187.55149051490514,105.0,20.0,Fishing vessel,631.27
2024-05-12 09:28:16,273332560,61.96397700208672,-6.528727586585365,12.332249322493226,187.5460704607046,105.0,20.0,Fishing vessel,641.48
2024-05-12 09:28:18,273332560,61.96386068772358,-6.528762184634146,12.328455284552847,187.54065040650406,105.0,20.0,Fishing vessel,651.69
2024-05-12 09:28:20,273332560,61.963744373360434,-6.528796782682926,12.324661246612466,187.53523035230353,105.0,20.0,Fishing vessel,661.89
2024-05-12 09:28:22,273332560,61.963628058997294,-6.528831380731707,12.320867208672087,187.52981029810297,105.0,20.0,Fishing vessel,672.1
2024-05-12 09:28:24,273332560,61.96351174463415,-6.5288659787804875,12.317073170731708,187.52439024390245,105.0,20.0,Fishing vessel,682.31
2024-05-12 09:28:26,273332560,61.96339543027101,-6.528900576829268,12.313279132791328,187.5189701897019,105.0,20.0,Fishing vessel,692.51
2024-05-12 09:28:28,273332560,61.96327911590786,-6.528935174878049,12.309485094850949,187.51355013550136,105.0,20.0,Fishing vessel,702.72
2024-05-12 09:28:30,273332560,61.96316280154472,-6.528969772926829,12.30569105691057,187.5081300813008,105.0,20.0,Fishing vessel,712.93
2024-05-12 09:28:32,273332560,61.96304648718157,-6.52900437097561,12.301897018970191,187.50271002710028,105.0,20.0,Fishing vessel,723.13
